val,time,p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9
6.842683521827457,0.7115486669999882,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,9.602112642270262,-3.6030226701947647,0.0,41.18640189127382
6.842683521827457,0.7032695970000304,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,9.602112642270262,-3.6030226701947647,0.0,41.18640189127382
6.842683521827457,0.7204566479999812,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,9.602112642270262,-3.6030226701947647,0.0,41.18640189127382
6.842683521827457,0.7170790400000442,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,9.602112642270262,-3.6030226701947647,0.0,41.18640189127382
6.842683521827457,0.7209693620000053,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,9.602112642270262,-3.6030226701947647,0.0,41.18640189127382
6.842683521827457,0.7007640320000519,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,9.602112642270262,-3.6030226701947647,0.0,41.18640189127382
6.842683521827457,0.7474992769999744,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,9.602112642270262,-3.6030226701947647,0.0,41.18640189127382
6.842683521827457,0.7494408160000035,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,9.602112642270262,-3.6030226701947647,0.0,41.18640189127382
6.842683521827457,0.7106855750000136,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,9.602112642270262,-3.6030226701947647,0.0,41.18640189127382
6.842683521827457,0.7380930520000106,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,9.602112642270262,-3.6030226701947647,0.0,41.18640189127382
6.904926627733773,0.7187401589999922,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,9.602112642270262,-3.6030226701947647,0.0,-26.85011654191443
6.904926627733773,0.6820052520000104,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,9.602112642270262,-3.6030226701947647,0.0,-26.85011654191443
6.904926627733773,0.684639734999962,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,9.602112642270262,-3.6030226701947647,0.0,-26.85011654191443
6.904926627733773,0.6764365380000186,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,9.602112642270262,-3.6030226701947647,0.0,-26.85011654191443
6.904926627733773,0.726511185999982,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,9.602112642270262,-3.6030226701947647,0.0,-26.85011654191443
6.904926627733773,0.7456683769999586,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,9.602112642270262,-3.6030226701947647,0.0,-26.85011654191443
6.904926627733773,0.7159858420000091,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,9.602112642270262,-3.6030226701947647,0.0,-26.85011654191443
6.904926627733773,0.7195331609999585,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,9.602112642270262,-3.6030226701947647,0.0,-26.85011654191443
6.904926627733773,0.708468909999965,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,9.602112642270262,-3.6030226701947647,0.0,-26.85011654191443
6.904926627733773,0.7199463900000183,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,9.602112642270262,-3.6030226701947647,0.0,-26.85011654191443
6.904926627733773,0.6622718170000326,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,9.602112642270262,-3.6030226701947647,0.0,-26.85011654191443
6.904926627733773,0.7119495880000386,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,9.602112642270262,-3.6030226701947647,0.0,-26.85011654191443
6.904926627733773,0.7607427639999855,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,9.602112642270262,-3.6030226701947647,0.0,-26.85011654191443
6.904926627733773,0.7161019799999622,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,9.602112642270262,-3.6030226701947647,0.0,-26.85011654191443
6.904926627733773,0.6794018420000043,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,9.602112642270262,-3.6030226701947647,0.0,-26.85011654191443
6.904926627733773,0.7003838539999947,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,9.602112642270262,-3.6030226701947647,0.0,-26.85011654191443
6.904926627733773,0.6656174100000385,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,9.602112642270262,-3.6030226701947647,0.0,-26.85011654191443
6.904926627733773,0.709675548000007,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,9.602112642270262,-3.6030226701947647,0.0,-26.85011654191443
6.904926627733773,0.7084530789999803,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,9.602112642270262,-3.6030226701947647,0.0,-26.85011654191443
6.904926627733773,0.8077198359999898,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,9.602112642270262,-3.6030226701947647,0.0,-26.85011654191443
6.904926627733773,0.7108259399999497,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,9.602112642270262,-3.6030226701947647,0.0,-26.85011654191443
6.904926627733773,0.7183891550000112,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,9.602112642270262,-3.6030226701947647,0.0,-26.85011654191443
6.904926627733773,0.6822608790000118,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,9.602112642270262,-3.6030226701947647,0.0,-26.85011654191443
6.904926627733773,0.6787748289999627,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,9.602112642270262,-3.6030226701947647,0.0,-26.85011654191443
6.904926627733773,0.6925338620000048,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,9.602112642270262,-3.6030226701947647,0.0,-26.85011654191443
6.904926627733773,0.7203093129999729,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,9.602112642270262,-3.6030226701947647,0.0,-26.85011654191443
6.904926627733773,0.7284286960000372,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,9.602112642270262,-3.6030226701947647,0.0,-26.85011654191443
6.904926627733773,0.6992843300000118,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,9.602112642270262,-3.6030226701947647,0.0,-26.85011654191443
6.904926627733773,0.7072157029999744,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,9.602112642270262,-3.6030226701947647,0.0,-26.85011654191443
6.904926627733773,0.8003834950000055,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,9.602112642270262,-3.6030226701947647,0.0,-26.85011654191443
6.904926627733773,0.7035854229999927,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,9.602112642270262,-3.6030226701947647,0.0,-26.85011654191443
6.904926627733773,0.6846797499999866,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,9.602112642270262,-3.6030226701947647,0.0,-26.85011654191443
6.904926627733773,0.7171159719999878,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,9.602112642270262,-3.6030226701947647,0.0,-26.85011654191443
6.904926627733773,0.7236903989999632,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,9.602112642270262,-3.6030226701947647,0.0,-26.85011654191443
6.904926627733773,0.7248359130000495,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,9.602112642270262,-3.6030226701947647,0.0,-26.85011654191443
6.904926627733773,0.6925157360000185,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,9.602112642270262,-3.6030226701947647,0.0,-26.85011654191443
6.904926627733773,0.6791125889999989,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,9.602112642270262,-3.6030226701947647,0.0,-26.85011654191443
6.904926627733773,0.6686186499999849,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,9.602112642270262,-3.6030226701947647,0.0,-26.85011654191443
6.904926627733773,0.6755809530000079,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,9.602112642270262,-3.6030226701947647,0.0,-26.85011654191443
6.904926627733773,0.7365179889999922,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,9.602112642270262,-3.6030226701947647,0.0,-26.85011654191443
6.904926627733773,0.7047880379999469,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,9.602112642270262,-3.6030226701947647,0.0,-26.85011654191443
6.904926627733773,0.7328233620000333,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,9.602112642270262,-3.6030226701947647,0.0,-26.85011654191443
6.904926627733773,0.7223860420000392,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,9.602112642270262,-3.6030226701947647,0.0,-26.85011654191443
6.904926627733773,0.6716168909999851,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,9.602112642270262,-3.6030226701947647,0.0,-26.85011654191443
6.904926627733773,0.70340758399999,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,9.602112642270262,-3.6030226701947647,0.0,-26.85011654191443
6.904926627733773,0.7297732089999727,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,9.602112642270262,-3.6030226701947647,0.0,-26.85011654191443
6.904926627733773,0.7606874450000305,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,9.602112642270262,-3.6030226701947647,0.0,-26.85011654191443
6.904926627733773,0.750279369999987,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,9.602112642270262,-3.6030226701947647,0.0,-26.85011654191443
6.904926627733773,0.789032920000011,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,9.602112642270262,-3.6030226701947647,0.0,-26.85011654191443
6.904926627733773,0.7687497160000021,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,9.602112642270262,-3.6030226701947647,0.0,-26.85011654191443
6.904926627733773,0.6982472560000019,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,9.602112642270262,-3.6030226701947647,0.0,-26.85011654191443
6.904926627733773,0.7384743100000151,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,9.602112642270262,-3.6030226701947647,0.0,-26.85011654191443
6.904926627733773,0.9603845129999513,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,9.602112642270262,-3.6030226701947647,0.0,-26.85011654191443
6.904926627733773,0.7103305669999713,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,9.602112642270262,-3.6030226701947647,0.0,-26.85011654191443
6.904926627733773,0.708782780999968,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,9.602112642270262,-3.6030226701947647,0.0,-26.85011654191443
6.904926627733773,0.6588984920000485,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,9.602112642270262,-3.6030226701947647,0.0,-26.85011654191443
6.904926627733773,0.7072924560000047,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,9.602112642270262,-3.6030226701947647,0.0,-26.85011654191443
7.462629298252765,0.7202159940000001,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,-3.6030226701947647,0.0,-26.85011654191443
7.462629298252765,0.7255984180000041,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,-3.6030226701947647,0.0,-26.85011654191443
7.462629298252765,0.7594730370000207,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,-3.6030226701947647,0.0,-26.85011654191443
7.462629298252765,0.7200147760000277,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,-3.6030226701947647,0.0,-26.85011654191443
7.462629298252765,0.6932067019999977,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,-3.6030226701947647,0.0,-26.85011654191443
7.462629298252765,0.7308206510000446,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,-3.6030226701947647,0.0,-26.85011654191443
7.462629298252765,0.7333672729999989,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,-3.6030226701947647,0.0,-26.85011654191443
7.462629298252765,0.6907764110000016,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,-3.6030226701947647,0.0,-26.85011654191443
7.462629298252765,0.703215106000016,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,-3.6030226701947647,0.0,-26.85011654191443
7.462629298252765,0.6682092429999784,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,-3.6030226701947647,0.0,-26.85011654191443
7.462629298252765,0.7071735600000011,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,-3.6030226701947647,0.0,-26.85011654191443
7.462629298252765,0.6823935740000024,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,-3.6030226701947647,0.0,-26.85011654191443
7.462629298252765,0.6845195859999649,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,-3.6030226701947647,0.0,-26.85011654191443
7.462629298252765,1.0888144429999898,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,-3.6030226701947647,0.0,-26.85011654191443
7.462629298252765,0.7661809090000133,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,-3.6030226701947647,0.0,-26.85011654191443
7.462629298252765,1.1656249769999931,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,-3.6030226701947647,0.0,-26.85011654191443
7.462629298252765,0.7020280460000095,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,-3.6030226701947647,0.0,-26.85011654191443
7.462629298252765,0.7150693469999965,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,-3.6030226701947647,0.0,-26.85011654191443
7.462629298252765,0.7000741889999631,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,-3.6030226701947647,0.0,-26.85011654191443
7.462629298252765,0.7035214830000314,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,-3.6030226701947647,0.0,-26.85011654191443
7.462629298252765,0.712181309000016,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,-3.6030226701947647,0.0,-26.85011654191443
7.462629298252765,0.6998651950000294,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,-3.6030226701947647,0.0,-26.85011654191443
7.462629298252765,0.7008636570000135,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,-3.6030226701947647,0.0,-26.85011654191443
7.462629298252765,0.7056681589999698,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,-3.6030226701947647,0.0,-26.85011654191443
7.462629298252765,0.7201451430000247,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,-3.6030226701947647,0.0,-26.85011654191443
7.462629298252765,0.7053824049999662,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,-3.6030226701947647,0.0,-26.85011654191443
7.462629298252765,0.6887822659999756,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,-3.6030226701947647,0.0,-26.85011654191443
7.462629298252765,0.7094536039999753,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,-3.6030226701947647,0.0,-26.85011654191443
7.462629298252765,1.0775539750000007,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,-3.6030226701947647,0.0,-26.85011654191443
7.462629298252765,0.6690575799999579,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,-3.6030226701947647,0.0,-26.85011654191443
7.462629298252765,0.7121933409999883,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,-3.6030226701947647,0.0,-26.85011654191443
7.462629298252765,0.7068281550000393,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,-3.6030226701947647,0.0,-26.85011654191443
7.462629298252765,0.7018822069999828,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,-3.6030226701947647,0.0,-26.85011654191443
7.462629298252765,0.7243095910000079,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,-3.6030226701947647,0.0,-26.85011654191443
7.462629298252765,0.7014244529999587,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,-3.6030226701947647,0.0,-26.85011654191443
7.462629298252765,0.6909849269999881,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,-3.6030226701947647,0.0,-26.85011654191443
7.462629298252765,0.6969364639999753,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,-3.6030226701947647,0.0,-26.85011654191443
7.462629298252765,0.7020419869999728,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,-3.6030226701947647,0.0,-26.85011654191443
7.462629298252765,0.7016357489999905,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,-3.6030226701947647,0.0,-26.85011654191443
7.462629298252765,0.6505002039999681,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,-3.6030226701947647,0.0,-26.85011654191443
7.462629298252765,0.7401903800000014,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,-3.6030226701947647,0.0,-26.85011654191443
7.462629298252765,0.6953529699999876,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,-3.6030226701947647,0.0,-26.85011654191443
7.462629298252765,0.7111577279999892,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,-3.6030226701947647,0.0,-26.85011654191443
7.462629298252765,0.6968132590000096,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,-3.6030226701947647,0.0,-26.85011654191443
7.462629298252765,0.7417568930000016,-7.6529993978097846,1.0,0.12918450914398066,0.0,1.5915494309189535,-6.0,10.0,-3.6030226701947647,0.0,-26.85011654191443
