val,time,p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8
5.8706035378239824e-05,1.2329468739999356,1.0,-8.958523271155462,2.488198428823273,0.0,1.0,0.3333333333333333,0.3333333333333333,3.3333333333333335,3.9568366622819062
5.8706035378239824e-05,1.2475725469994359,1.0,-8.958523271155462,2.488198428823273,0.0,1.0,0.3333333333333333,0.3333333333333333,3.3333333333333335,3.9568366622819062
6.737951659852196e-05,1.2513390019994404,1.0,-0.9190816671759823,2.488198428823273,0.0,1.0,0.3333333333333333,0.3333333333333333,3.3333333333333335,3.9568366622819062
6.737951659852196e-05,1.2363392070001282,1.0,-0.9190816671759823,2.488198428823273,0.0,1.0,0.3333333333333333,0.3333333333333333,3.3333333333333335,3.9568366622819062
6.737951659852196e-05,1.2715807820004557,1.0,-0.9190816671759823,2.488198428823273,0.0,1.0,0.3333333333333333,0.3333333333333333,3.3333333333333335,3.9568366622819062
6.737951659852196e-05,1.2553406550005093,1.0,-0.9190816671759823,2.488198428823273,0.0,1.0,0.3333333333333333,0.3333333333333333,3.3333333333333335,3.9568366622819062
0.05804673820371159,0.7449144629999864,-2.1567817881571125,-0.9190816671759823,2.488198428823273,0.0,1.0,0.3333333333333333,0.3333333333333333,3.3333333333333335,3.9568366622819062
0.523275284844563,0.7674692440004947,-2.1567817881571125,-0.9190816671759823,2.488198428823273,0.0,1.0,1.0,0.3333333333333333,3.3333333333333335,3.9568366622819062
0.5952473885961562,0.7538864850002938,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,1.0,1.0,0.3333333333333333,3.3333333333333335,3.9568366622819062
0.5952473885961562,1.27531590199942,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,1.0,1.0,0.3333333333333333,3.3333333333333335,3.9568366622819062
0.5952473885961562,0.7733660430003511,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,1.0,1.0,0.3333333333333333,3.3333333333333335,3.9568366622819062
0.5952473885961562,0.7473522509999384,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,1.0,1.0,0.3333333333333333,3.3333333333333335,3.9568366622819062
0.5952473885961562,0.7531798910004,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,1.0,1.0,0.3333333333333333,3.3333333333333335,3.9568366622819062
0.617084207077811,0.7705611489991497,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,1.0,0.3333333333333333,3.3333333333333335,3.9568366622819062
0.617084207077811,0.914991321999878,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,1.0,0.3333333333333333,3.3333333333333335,3.9568366622819062
0.617084207077811,1.0858420610002213,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,1.0,0.3333333333333333,3.3333333333333335,3.9568366622819062
0.617084207077811,0.858754326000053,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,1.0,0.3333333333333333,3.3333333333333335,3.9568366622819062
0.617084207077811,1.0651246150000588,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,1.0,0.3333333333333333,3.3333333333333335,3.9568366622819062
0.617084207077811,0.7409159399994678,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,1.0,0.3333333333333333,3.3333333333333335,3.9568366622819062
0.8759692241731178,0.6770881889997327,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,3.9568366622819062
0.8759692241731178,0.6649560870000641,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,3.9568366622819062
0.8759692241731178,0.6769489590005833,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,3.9568366622819062
0.8759692241731178,0.6728139329998157,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,3.9568366622819062
0.8759692241731178,0.6581250079998426,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,3.9568366622819062
0.8759692241731178,0.7032957360006549,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,3.9568366622819062
0.8759692241731178,0.6692003670004851,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,3.9568366622819062
0.8759692241731178,1.1103783349999503,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,3.9568366622819062
0.8759692241731178,0.6469059590008328,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,3.9568366622819062
0.8759692241731178,0.746074968999892,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,3.9568366622819062
0.8759692241731178,0.6830317329995523,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,3.9568366622819062
0.8759692241731178,0.6493969189996278,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,3.9568366622819062
0.8759692241731178,0.6625918270001421,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,3.9568366622819062
0.8759692241731178,0.7044132920000266,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,3.9568366622819062
0.8759692241731178,0.6458109309996871,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,3.9568366622819062
0.8759692241731178,0.6570672199995897,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,3.9568366622819062
0.8759692241731178,0.6807240789994466,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,3.9568366622819062
0.8759692241731178,0.6672949800004062,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,3.9568366622819062
0.8759692241731178,0.721777273999578,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,3.9568366622819062
0.8759692241731178,0.6826839999994263,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,3.9568366622819062
0.8759692241731178,0.6703274909996253,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,3.9568366622819062
0.8759692241731178,0.6462656379999316,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,3.9568366622819062
0.8759692241731178,0.6926993609995407,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,3.9568366622819062
0.8759692241731178,0.6894646629998533,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,3.9568366622819062
0.8759692241731178,0.667461146000278,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,3.9568366622819062
0.8759692241731178,0.6706496639999386,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,3.9568366622819062
0.8759692241731178,0.6751449820003472,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,3.9568366622819062
0.8759692241731178,0.6790170370004489,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,3.9568366622819062
0.8759692241731178,0.6533464249996541,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,3.9568366622819062
0.8759692241731178,0.6815471229992909,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,3.9568366622819062
0.8759692241731178,0.675985409000532,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,3.9568366622819062
0.8759692241731178,0.6722028460008005,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,3.9568366622819062
0.8759692241731178,0.7193287410000266,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,3.9568366622819062
0.8759692241731178,0.6618884709996564,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,3.9568366622819062
0.8759692241731178,0.6787709870004619,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,3.9568366622819062
0.8759692241731178,0.6518820259998392,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,3.9568366622819062
0.8759692241731178,0.6840063549998376,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,3.9568366622819062
0.9095256030696539,0.6714797949998683,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,-2.3155913766619123
0.9095256030696539,0.6745999380000285,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,-2.3155913766619123
0.9095256030696539,0.6515689590005422,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,-2.3155913766619123
0.9095256030696539,0.7130206330002693,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,-2.3155913766619123
0.9095256030696539,0.690069854000285,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,-2.3155913766619123
0.9095256030696539,0.6550744759997542,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,-2.3155913766619123
0.9095256030696539,1.1297069410002223,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,-2.3155913766619123
0.9095256030696539,0.6635123010000825,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,-2.3155913766619123
0.9095256030696539,0.6435276659994997,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,-2.3155913766619123
0.9095256030696539,0.6972355409998272,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,-2.3155913766619123
0.9095256030696539,0.7082604219995119,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,-2.3155913766619123
0.9095256030696539,1.105857259000004,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,-2.3155913766619123
0.9095256030696539,0.6708734769999865,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,-2.3155913766619123
0.9095256030696539,0.6648398249999445,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,-2.3155913766619123
0.9095256030696539,0.6731417309993049,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,-2.3155913766619123
0.9095256030696539,0.6655401820007683,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,-2.3155913766619123
0.9095256030696539,0.6679087570000775,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,-2.3155913766619123
0.9095256030696539,0.6618104549997952,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,-2.3155913766619123
0.9095256030696539,0.7336987590006174,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,-2.3155913766619123
0.9095256030696539,0.7025058010003704,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,-2.3155913766619123
0.9095256030696539,0.6793942630001766,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,-2.3155913766619123
0.9095256030696539,0.6760625099996105,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,-2.3155913766619123
0.9095256030696539,0.6530653270001494,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,-2.3155913766619123
0.9095256030696539,0.6565030589999878,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,-2.3155913766619123
0.9095256030696539,0.6671509340003468,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,-2.3155913766619123
0.9095256030696539,0.6919755789995179,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,-2.3155913766619123
0.9095256030696539,0.6711865240004045,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,-2.3155913766619123
0.9095256030696539,0.6819660920000388,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,-2.3155913766619123
0.9095256030696539,0.7025567319997208,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,-2.3155913766619123
0.9095256030696539,0.6970055219999267,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,-2.3155913766619123
0.9095256030696539,0.6795546710000053,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,-2.3155913766619123
0.9095256030696539,0.659137132000069,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,-2.3155913766619123
0.9095256030696539,0.6531611250002243,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,-2.3155913766619123
0.9095256030696539,0.6792831459997615,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,-2.3155913766619123
0.9095256030696539,0.6547749060000569,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,-2.3155913766619123
0.9095256030696539,0.6715500639993479,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,-2.3155913766619123
0.9095256030696539,0.6888501920002454,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,-2.3155913766619123
0.9095256030696539,0.6989712430004147,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,-2.3155913766619123
0.9095256030696539,0.7749927889999526,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,-2.3155913766619123
0.9095256030696539,0.6783197590002601,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,-2.3155913766619123
0.9095256030696539,0.6704901369994332,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,-2.3155913766619123
0.9095256030696539,0.6961836760001461,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,-2.3155913766619123
0.9095256030696539,0.6734646429995337,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,-2.3155913766619123
0.9095256030696539,1.1168297599997459,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,-2.3155913766619123
0.9095256030696539,0.6893134980000468,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,-2.3155913766619123
0.9095256030696539,0.6924094160003733,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,-2.3155913766619123
0.9095256030696539,0.7032870470002308,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,-2.3155913766619123
0.9095256030696539,0.661755837999408,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,-2.3155913766619123
0.9095256030696539,0.6731405029995585,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,-2.3155913766619123
0.9095256030696539,0.6796494750005877,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,-2.3155913766619123
0.9095256030696539,0.6673615279996739,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,-2.3155913766619123
0.9095256030696539,0.6633045610005865,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,-2.3155913766619123
0.9095256030696539,0.6894163169999956,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,-2.3155913766619123
0.9095256030696539,0.6720062719996349,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,-2.3155913766619123
0.9095256030696539,0.676711381000132,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,-2.3155913766619123
0.9095256030696539,0.7231578810005885,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,-2.3155913766619123
0.9095256030696539,0.6980287599999428,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,-2.3155913766619123
0.9095256030696539,0.6942331990003368,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,-2.3155913766619123
0.9095256030696539,0.7663523619994521,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,-2.3155913766619123
0.9095256030696539,0.6870943880003324,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,-2.3155913766619123
0.9095256030696539,0.6762748519995512,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,-2.3155913766619123
0.9095256030696539,0.6839540809996834,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,-2.3155913766619123
0.9095256030696539,0.7532885690006879,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,-2.3155913766619123
0.9095256030696539,0.6960683950001112,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,-2.3155913766619123
0.9095256030696539,0.676514404000045,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,-2.3155913766619123
0.9095256030696539,0.6838235960003658,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,-2.3155913766619123
0.9095256030696539,0.7849475709999751,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,-2.3155913766619123
0.9095256030696539,0.6601839269997072,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,-2.3155913766619123
0.9095256030696539,0.6723247569998421,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,-2.3155913766619123
0.9095256030696539,0.672130690000813,-2.1567817881571125,-0.9190816671759823,2.488198428823273,-0.0583847833527984,2.405599446180934,0.8275455836266876,0.3333333333333333,3.3333333333333335,-2.3155913766619123
